tree_id,road_id,road_name,road_type,species_id,species_arabic,species_english,spacing_m,selection_reason,status,priority,latitude,longitude
KED-AFF-016943,KED-ROAD-04552,شارع مساكن الغزل,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.141068565282026,30.114412316503554
KED-AFF-016944,KED-ROAD-04552,شارع مساكن الغزل,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.141131653109206,30.11441074815774
KED-AFF-016945,KED-ROAD-04552,شارع مساكن الغزل,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.14119474093568,30.11440917980637
KED-AFF-016946,KED-ROAD-04552,شارع مساكن الغزل,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.141257828761482,30.11440761144943
KED-AFF-016947,KED-ROAD-04552,شارع مساكن الغزل,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,High,31.141320916586604,30.114406043086937
KED-AFF-016948,KED-ROAD-04553,شارع بورسعيد,tertiary,SP-001,نيم,Neem,8.0,نوع طريق رئيسي/متوسط (tertiary) — تم اختيار نيم (Neem) لأعلى توافق موثّق (تحمل حراري مرتفع، احتياج مائي منخفض، ملاءمة عالية للطرق).,Proposed,High,31.14001243069789,30.11468211144984
KED-AFF-016949,KED-ROAD-04553,شارع بورسعيد,tertiary,SP-001,نيم,Neem,8.0,نوع طريق رئيسي/متوسط (tertiary) — تم اختيار نيم (Neem) لأعلى توافق موثّق (تحمل حراري مرتفع، احتياج مائي منخفض، ملاءمة عالية للطرق).,Proposed,High,31.13999947421183,30.114764591181057
KED-AFF-016950,KED-ROAD-04553,شارع بورسعيد,tertiary,SP-001,نيم,Neem,8.0,نوع طريق رئيسي/متوسط (tertiary) — تم اختيار نيم (Neem) لأعلى توافق موثّق (تحمل حراري مرتفع، احتياج مائي منخفض، ملاءمة عالية للطرق).,Proposed,High,31.139986517671456,30.114847070894058
KED-AFF-016951,KED-ROAD-04553,شارع بورسعيد,tertiary,SP-001,نيم,Neem,8.0,نوع طريق رئيسي/متوسط (tertiary) — تم اختيار نيم (Neem) لأعلى توافق موثّق (تحمل حراري مرتفع، احتياج مائي منخفض، ملاءمة عالية للطرق).,Proposed,High,31.139973561076758,30.114929550588837
KED-AFF-016952,KED-ROAD-04554,شارع مسجد التقوى,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.140041358580824,30.113665789697617
KED-AFF-016953,KED-ROAD-04554,شارع مسجد التقوى,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.139980487780583,30.113646452668316
KED-AFF-016954,KED-ROAD-04555,شارع مسجد التقوى,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.1399992414281,30.113652410199435
KED-AFF-016955,KED-ROAD-04555,شارع مسجد التقوى,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.140060112227754,30.11367174723543
KED-AFF-016956,KED-ROAD-04556,شارع بورسعيد,tertiary,SP-001,نيم,Neem,8.0,نوع طريق رئيسي/متوسط (tertiary) — تم اختيار نيم (Neem) لأعلى توافق موثّق (تحمل حراري مرتفع، احتياج مائي منخفض، ملاءمة عالية للطرق).,Proposed,Medium,31.14005907439175,30.114380559884538
KED-AFF-016957,KED-ROAD-04556,شارع بورسعيد,tertiary,SP-001,نيم,Neem,8.0,نوع طريق رئيسي/متوسط (tertiary) — تم اختيار نيم (Neem) لأعلى توافق موثّق (تحمل حراري مرتفع، احتياج مائي منخفض، ملاءمة عالية للطرق).,Proposed,Medium,31.140046486961733,30.11446311684897
KED-AFF-016958,KED-ROAD-04557,شارع الجوهري,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.140070195531706,30.113314897396695
KED-AFF-016959,KED-ROAD-04557,شارع الجوهري,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.140130939123043,30.11333476772372
KED-AFF-016960,KED-ROAD-04558,شارع الجوهري,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.140091304476517,30.11332180251159
KED-AFF-016961,KED-ROAD-04558,شارع الجوهري,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.140030560883854,30.11330193219919
KED-AFF-016962,KED-ROAD-04559,شارع بورسعيد,tertiary,SP-001,نيم,Neem,8.0,نوع طريق رئيسي/متوسط (tertiary) — تم اختيار نيم (Neem) لأعلى توافق موثّق (تحمل حراري مرتفع، احتياج مائي منخفض، ملاءمة عالية للطرق).,Proposed,High,31.14013453024626,30.113846563861483
KED-AFF-016963,KED-ROAD-04559,شارع بورسعيد,tertiary,SP-001,نيم,Neem,8.0,نوع طريق رئيسي/متوسط (tertiary) — تم اختيار نيم (Neem) لأعلى توافق موثّق (تحمل حراري مرتفع، احتياج مائي منخفض، ملاءمة عالية للطرق).,Proposed,High,31.140123173482024,30.113929361738908
KED-AFF-016964,KED-ROAD-04559,شارع بورسعيد,tertiary,SP-001,نيم,Neem,8.0,نوع طريق رئيسي/متوسط (tertiary) — تم اختيار نيم (Neem) لأعلى توافق موثّق (تحمل حراري مرتفع، احتياج مائي منخفض، ملاءمة عالية للطرق).,Proposed,High,31.140111816663225,30.114012159600893
KED-AFF-016965,KED-ROAD-04559,شارع بورسعيد,tertiary,SP-001,نيم,Neem,8.0,نوع طريق رئيسي/متوسط (tertiary) — تم اختيار نيم (Neem) لأعلى توافق موثّق (تحمل حراري مرتفع، احتياج مائي منخفض، ملاءمة عالية للطرق).,Proposed,High,31.14010045978987,30.114094957447424
KED-AFF-016966,KED-ROAD-04560,شارع بورسعيد,tertiary,SP-001,نيم,Neem,8.0,نوع طريق رئيسي/متوسط (tertiary) — تم اختيار نيم (Neem) لأعلى توافق موثّق (تحمل حراري مرتفع، احتياج مائي منخفض، ملاءمة عالية للطرق).,Proposed,Medium,31.140183136502092,30.11350337848523
KED-AFF-016967,KED-ROAD-04560,شارع بورسعيد,tertiary,SP-001,نيم,Neem,8.0,نوع طريق رئيسي/متوسط (tertiary) — تم اختيار نيم (Neem) لأعلى توافق موثّق (تحمل حراري مرتفع، احتياج مائي منخفض، ملاءمة عالية للطرق).,Proposed,Medium,31.140171156460738,30.113586057574896
KED-AFF-016968,KED-ROAD-04562,,residential,SP-005,كازوارينا,Casuarina,7.0,نوع طريق ضيق/سكني (residential) — تم اختيار كازوارينا (Casuarina) لانخفاض مخاطر الجذور وصغر حجم المظلة المناسب لعرض الطريق.,Proposed,Medium,31.141403683233236,30.114514803169218
KED-AFF-016969,KED-ROAD-04563,شارع بورسعيد,tertiary,SP-001,نيم,Neem,8.0,نوع طريق رئيسي/متوسط (tertiary) — تم اختيار نيم (Neem) لأعلى توافق موثّق (تحمل حراري مرتفع، احتياج مائي منخفض، ملاءمة عالية للطرق).,Proposed,High,31.13986280663474,30.11549927644981
KED-AFF-016970,KED-ROAD-04563,شارع بورسعيد,tertiary,SP-001,نيم,Neem,8.0,نوع طريق رئيسي/متوسط (tertiary) — تم اختيار نيم (Neem) لأعلى توافق موثّق (تحمل حراري مرتفع، احتياج مائي منخفض، ملاءمة عالية للطرق).,Proposed,High,31.13984548910778,30.115580667093337
KED-AFF-016971,KED-ROAD-04563,شارع بورسعيد,tertiary,SP-001,نيم,Neem,8.0,نوع طريق رئيسي/متوسط (tertiary) — تم اختيار نيم (Neem) لأعلى توافق موثّق (تحمل حراري مرتفع، احتياج مائي منخفض، ملاءمة عالية للطرق).,Proposed,High,31.139828171527427,30.115662057711255
KED-AFF-016972,KED-ROAD-04563,شارع بورسعيد,tertiary,SP-001,نيم,Neem,8.0,نوع طريق رئيسي/متوسط (tertiary) — تم اختيار نيم (Neem) لأعلى توافق موثّق (تحمل حراري مرتفع، احتياج مائي منخفض، ملاءمة عالية للطرق).,Proposed,High,31.13981085389368,30.115743448303554
KED-AFF-016973,KED-ROAD-04563,شارع بورسعيد,tertiary,SP-001,نيم,Neem,8.0,نوع طريق رئيسي/متوسط (tertiary) — تم اختيار نيم (Neem) لأعلى توافق موثّق (تحمل حراري مرتفع، احتياج مائي منخفض، ملاءمة عالية للطرق).,Proposed,High,31.139792723459305,30.115824588900796
KED-AFF-016974,KED-ROAD-04563,شارع بورسعيد,tertiary,SP-001,نيم,Neem,8.0,نوع طريق رئيسي/متوسط (tertiary) — تم اختيار نيم (Neem) لأعلى توافق موثّق (تحمل حراري مرتفع، احتياج مائي منخفض، ملاءمة عالية للطرق).,Proposed,High,31.13977315869164,30.115905288341068
KED-AFF-016975,KED-ROAD-04563,شارع بورسعيد,tertiary,SP-001,نيم,Neem,8.0,نوع طريق رئيسي/متوسط (tertiary) — تم اختيار نيم (Neem) لأعلى توافق موثّق (تحمل حراري مرتفع، احتياج مائي منخفض، ملاءمة عالية للطرق).,Proposed,High,31.139753593871237,30.11598598775202
KED-AFF-016976,KED-ROAD-04563,شارع بورسعيد,tertiary,SP-001,نيم,Neem,8.0,نوع طريق رئيسي/متوسط (tertiary) — تم اختيار نيم (Neem) لأعلى توافق موثّق (تحمل حراري مرتفع، احتياج مائي منخفض، ملاءمة عالية للطرق).,Proposed,High,31.139734028998085,30.116066687133642
KED-AFF-016977,KED-ROAD-04563,شارع بورسعيد,tertiary,SP-001,نيم,Neem,8.0,نوع طريق رئيسي/متوسط (tertiary) — تم اختيار نيم (Neem) لأعلى توافق موثّق (تحمل حراري مرتفع، احتياج مائي منخفض، ملاءمة عالية للطرق).,Proposed,High,31.13971446407218,30.116147386485956
KED-AFF-016978,KED-ROAD-04563,شارع بورسعيد,tertiary,SP-001,نيم,Neem,8.0,نوع طريق رئيسي/متوسط (tertiary) — تم اختيار نيم (Neem) لأعلى توافق موثّق (تحمل حراري مرتفع، احتياج مائي منخفض، ملاءمة عالية للطرق).,Proposed,High,31.139694899093538,30.116228085808945
